tag,content,label,depth,domain
html body div div ul li a span  ,電子書,0,8,newdata
html body div div ul li a span  ,分享書,0,8,newdata
html body div div ul li a span  ,閱讀最前線,0,8,newdata
html body div div ul li a span  ,犢創,0,8,newdata
html body div div ul li a span  ,mooPub,0,8,newdata
html body div nav div div div div div ul li a  ,首頁,0,12,newdata
html body div nav div div div div div ul li a  ,閱讀,0,12,newdata
html body div nav div div div div div ul li ul li a  ,閱讀好好玩,0,14,newdata
html body div nav div div div div div ul li ul li a  ,書單,0,14,newdata
html body div nav div div div div div ul li ul li a  ,閱讀意見,0,14,newdata
html body div nav div div div div div ul li ul li a  ,好書秒讀,0,14,newdata
html body div nav div div div div div ul li ul li a  ,雜誌精選,0,14,newdata
html body div nav div div div div div ul li ul li a  ,活動訊息,0,14,newdata
html body div nav div div div div div ul li ul li a  ,排行榜,0,14,newdata
html body div nav div div div div div ul li a  ,專欄,0,12,newdata
html body div nav div div div div div ul li ul li a  ,不定時專欄,0,14,newdata
html body div nav div div div div div ul li ul li ul li a  ,陳夏民用功讀世界,0,16,newdata
html body div nav div div div div div ul li ul li ul li a  ,譚光磊灰鷹巢城,0,16,newdata
html body div nav div div div div div ul li ul li ul li a  ,閱樂書店書沙龍,0,16,newdata
html body div nav div div div div div ul li ul li ul li a  ,楊勝博上街讀小說,0,16,newdata
html body div nav div div div div div ul li ul li ul li a  ,瞿欣怡的小貓之流,0,16,newdata
html body div nav div div div div div ul li ul li ul li a  ,康文炳的編輯檯上，和檯下,0,16,newdata
html body div nav div div div div div ul li ul li ul li a  ,歷史檔案,0,16,newdata
html body div nav div div div div div ul li ul li ul li ul li a  ,elek之真是個顯而易見的圈套,0,18,newdata
html body div nav div div div div div ul li ul li ul li ul li a  ,施寄青的當頭棒喝,0,18,newdata
html body div nav div div div div div ul li ul li ul li ul li a  ,黃子欽的設計嘴，泡,0,18,newdata
html body div nav div div div div div ul li ul li ul li ul li a  ,葉佳怡讀字作夢,0,18,newdata
html body div nav div div div div div ul li ul li ul li ul li a  ,陳柏青之大人的廚房,0,18,newdata
